"X","Y","Species","DBH_cm","ba_m2","grp_id","grp_size","grp_nm","tree_id","weight"
196.7,22.1,"PSME",33.782,0.0896314859775564,"b0113",2,"2-4 trees",288,279.18788720561
136.4,22.5,"PIPU",3.556,0.000993146659031096,"c0026",5,"5-9 trees",294,7.61270154517849
35.7,22.8,"PIPO",49.022,0.188743468889027,"b0090",2,"2-4 trees",298,506.55387390982
119.3,22.8,"PSME",20.828,0.0340710108945157,"b0064",4,"2-4 trees",299,128.776349701634
128.7,22.9,"PIEN",10.16,0.00810731966555996,"b0130",4,"2-4 trees",304,40.8347529747354
138.4,22.9,"PSME",37.592,0.110989206221516,"c0026",5,"5-9 trees",305,331.247562532473
173.1,23.1,"PSME",25.654,0.0516892299427357,"a0290",1,"single",311,179.741410169007
101.1,23.8,"POTR",15.494,0.0188545852972179,"c0046",9,"5-9 trees",325,80.2161257237514
112.1,24,"PIPU",15.748,0.0194778354965078,"a0229",1,"single",327,82.3304804480007
149.8,24.1,"PIEN",8.636,0.00585753845836707,"d0007",10,"10-15 trees",331,31.4847474378953
75.8,24.2,"PSME",12.446,0.0121660465731309,"d0008",14,"10-15 trees",333,56.4998994121704
71.4,24.4,"POTR",19.812,0.0308280830282918,"d0008",14,"10-15 trees",336,118.873571451574
166.7,24.5,"POTR",12.446,0.0121660465731309,"d0012",15,"10-15 trees",341,56.4998994121704
25.5,24.6,"PIEN",25.908,0.0527178461253037,"a0170",1,"single",342,182.597245308451
165.1,24.8,"PIPU",1.016,8.10731966555997e-05,"d0012",15,"10-15 trees",347,1.02572261931283
101.8,25.5,"PIEN",23.368,0.0428877210308122,"c0046",9,"5-9 trees",364,154.80838156037
144,25.8,"PSME",26.67,0.0558644995704991,"d0007",10,"10-15 trees",370,191.265581466885
148.3,26.1,"PIEN",30.48,0.0729658769900397,"d0007",10,"10-15 trees",376,236.823033779947
163.1,26.1,"PIEN",18.288,0.0262677157164143,"d0012",15,"10-15 trees",377,104.584166814162
145.6,26.3,"PIEN",8.89,0.00620716661894435,"d0007",10,"10-15 trees",381,32.9794051157481
125.7,26.6,"PIEN",24.638,0.0476761067082836,"b0130",4,"2-4 trees",388,168.487901573462
147.5,26.6,"PIEN",12.446,0.0121660465731309,"d0007",10,"10-15 trees",389,56.4998994121704
151.7,26.6,"PSME",12.7,0.0126676869774374,"d0007",10,"10-15 trees",390,58.3560588423466
185.2,26.8,"PSME",43.18,0.146438461459177,"a0200",1,"single",392,413.477822801311
148,27,"PIPO",17.78,0.0248286664757774,"d0007",10,"10-15 trees",398,99.9748613751942
65.7,27.5,"PIPO",44.958,0.158746386126455,"b0060",3,"2-4 trees",410,441.053398423128
145.3,27.6,"PIPU",30.226,0.0717548461149966,"d0007",10,"10-15 trees",412,233.673296227583
64.7,28.1,"PIEN",12.954,0.0131794615313259,"b0060",3,"2-4 trees",423,60.2346274174601
107.4,28.3,"PIEN",20.32,0.0324292786622399,"a0261",1,"single",433,123.787823146332
147.3,28.7,"PIEN",7.62,0.00456036731187748,"d0007",10,"10-15 trees",444,25.7708031823288
46.8,29,"PSME",60.198,0.284612523934273,"a0257",1,"single",452,703.608861061249
66,29,"POTR",13.716,0.014775590090483,"b0060",3,"2-4 trees",453,66.0030435502607
115.8,29,"PIEN",11.938,0.0111931682132637,"a0279",1,"single",455,52.8555406234571
164.9,29.5,"PIPO",34.29,0.0923474380655189,"d0012",15,"10-15 trees",472,285.935432933798
14.8,30,"PSME",43.18,0.146438461459177,"a0136",1,"single",485,413.477822801311
146.6,30,"PSME",29.21,0.0670120641106441,"d0007",10,"10-15 trees",489,221.233296775782
167,30.2,"PSME",17.272,0.0234301538334683,"d0012",15,"10-15 trees",495,95.4439065680274
76.7,30.4,"PSME",7.874,0.00486945887412695,"a0231",1,"single",501,27.1589300622175
163.1,31.4,"PSME",21.336,0.0357532797251194,"d0012",15,"10-15 trees",520,133.838421009024
160.2,31.8,"PIEN",5.588,0.00245246419883189,"d0012",15,"10-15 trees",528,15.6895409092615
161.4,31.8,"PIEN",19.304,0.0292674239926715,"d0012",15,"10-15 trees",529,114.034350743377
160.6,31.9,"PIPU",23.368,0.0428877210308122,"d0012",15,"10-15 trees",532,154.80838156037
160.8,31.9,"POTR",12.7,0.0126676869774374,"d0012",15,"10-15 trees",533,58.3560588423466
161.3,31.9,"POTR",12.192,0.0116745403184063,"d0012",15,"10-15 trees",534,54.6663309681585
162.1,32.1,"PIPU",23.622,0.0438251298671426,"d0012",15,"10-15 trees",540,157.509467867509
26.2,32.6,"POTR",13.208,0.0137013702347963,"c0042",8,"5-9 trees",553,62.1354283185709
136.3,32.8,"PIEN",18.288,0.0262677157164143,"d0004",12,"10-15 trees",559,104.584166814162
163.7,32.9,"PIEN",8.89,0.00620716661894435,"d0012",15,"10-15 trees",563,32.9794051157481
87,33.1,"PIEN",15.748,0.0194778354965078,"b0120",2,"2-4 trees",569,82.3304804480007
169,33.1,"PSME",11.938,0.0111931682132637,"d0012",15,"10-15 trees",570,52.8555406234571
164.9,33.2,"PIEN",3.302,0.000856335639674771,"d0012",15,"10-15 trees",573,6.76150401542223
26.5,33.4,"PIPO",22.606,0.0401362994193128,"c0042",8,"5-9 trees",578,146.810783773453
131.4,33.4,"PIEN",2.54,0.000506707479097498,"d0004",12,"10-15 trees",580,4.44358965052675
176.3,33.9,"POTR",26.162,0.0537565964574535,"b0062",3,"2-4 trees",595,185.469929173557
199.2,34.1,"POTR",17.526,0.0241243430798319,"b0053",2,"2-4 trees",604,97.6995338905438
27,34.5,"PSME",6.604,0.00342534255869908,"c0042",8,"5-9 trees",608,20.4970473014041
31.4,34.5,"POTR",8.636,0.00585753845836707,"c0042",8,"5-9 trees",609,31.4847474378953
137.2,34.5,"PIPO",12.192,0.0116745403184063,"d0004",12,"10-15 trees",610,54.6663309681585
138.3,34.5,"PIPU",31.75,0.079173043608984,"d0004",12,"10-15 trees",611,252.807507833943
134,34.7,"POTR",15.494,0.0188545852972179,"d0004",12,"10-15 trees",614,80.2161257237514
199,34.7,"PSME",19.812,0.0308280830282918,"b0053",2,"2-4 trees",616,118.873571451574
26.1,35,"PIEN",4.826,0.00182921399954197,"c0042",8,"5-9 trees",617,12.4090835343443
87,35.1,"PIPU",4.318,0.00146438461459177,"b0120",2,"2-4 trees",625,10.3860933282474
60.1,35.2,"PIPO",57.404,0.258805912023838,"c0047",6,"5-9 trees",626,652.089863376486
29.5,35.4,"POTR",29.21,0.0670120641106441,"c0042",8,"5-9 trees",633,221.233296775782
133.3,35.4,"PIPU",25.654,0.0516892299427357,"d0004",12,"10-15 trees",636,179.741410169007
100.6,35.5,"PIFL2",10.668,0.00893831993127986,"a0254",1,"single",642,44.15021382169
136,35.5,"PIEN",32.766,0.0843211915966146,"d0004",12,"10-15 trees",644,265.874987853903
41.3,35.7,"PIPO",54.102,0.229888116191744,"a0150",1,"single",646,593.118283863676
177.7,35.7,"PIPU",26.924,0.0569336523513948,"b0062",3,"2-4 trees",647,194.188421282889
137.7,35.8,"PIPO",24.892,0.0486641862925237,"d0004",12,"10-15 trees",653,171.275667090396
9.8,36.4,"PSME",34.036,0.0909843949467467,"a0173",1,"single",660,282.554106810417
120.8,36.4,"PIEN",19.05,0.0285022956992343,"a0246",1,"single",665,111.643120811234
179.7,36.4,"POTR",20.066,0.0316236137704748,"b0062",3,"2-4 trees",666,121.321366311725
31.1,36.5,"PIEN",21.082,0.0349070782350266,"c0042",8,"5-9 trees",667,131.298236918595
56,36.8,"PSME",20.32,0.0324292786622399,"c0047",6,"5-9 trees",673,123.787823146332
78.7,36.9,"PIPO",41.656,0.136284043578063,"b0114",3,"2-4 trees",675,390.376893235005
16.4,37.2,"POTR",10.414,0.00851775272362894,"b0082",3,"2-4 trees",682,42.4803530379405
108,37.5,"PIPO",30.226,0.0717548461149966,"a0302",1,"single",693,233.673296227583
61.8,37.6,"PIEN",3.048,0.000729658769900397,"c0047",6,"5-9 trees",696,5.94872565220784
138,37.8,"PIPU",15.24,0.0182414692475099,"d0004",12,"10-15 trees",700,78.1224666314692
58.5,38.1,"PSME",17.78,0.0248286664757774,"c0047",6,"5-9 trees",703,99.9748613751942
134.1,38.5,"PSME",17.78,0.0248286664757774,"d0004",12,"10-15 trees",715,99.9748613751942
77.6,38.6,"PSME",44.45,0.155179165473609,"b0114",3,"2-4 trees",716,433.106622546041
133.7,38.9,"PIPO",40.386,0.128100717790638,"d0004",12,"10-15 trees",723,371.509005363059
78.7,39,"PIPU",12.192,0.0116745403184063,"b0114",3,"2-4 trees",725,54.6663309681585
17.8,39.3,"PIPO",52.832,0.219221923756741,"b0082",3,"2-4 trees",734,570.998914372629
135.9,39.4,"PIEN",13.208,0.0137013702347963,"d0004",12,"10-15 trees",739,62.1354283185709
28.1,39.7,"PIPO",4.318,0.00146438461459177,"c0042",8,"5-9 trees",748,10.3860933282474
20.4,39.8,"PIEN",8.382,0.00551804444737175,"b0082",3,"2-4 trees",755,30.0162373188641
186.6,39.9,"PSME",57.15,0.256520661293108,"a0201",1,"single",759,647.479429777275
37.9,40.8,"PIPO",24.638,0.0476761067082836,"a0249",1,"single",781,168.487901573462
59.1,40.9,"PIPO",42.418,0.141315648845501,"c0047",6,"5-9 trees",784,401.865108263255
113,41.1,"PIPU",24.13,0.0457303499885492,"b0049",3,"2-4 trees",792,162.964014650622
58.7,41.4,"PIPO",8.89,0.00620716661894435,"c0047",6,"5-9 trees",802,32.9794051157481
116.1,41.4,"POTR",10.922,0.00936902128851274,"b0049",3,"2-4 trees",803,45.8441025684311
156,41.6,"POTR",17.526,0.0241243430798319,"c0037",8,"5-9 trees",810,97.6995338905438
142.8,42.6,"PIEN",36.322,0.103616612400647,"a0223",1,"single",833,313.524588518766
8.1,42.7,"PIEN",11.684,0.0107219302577031,"b0058",4,"2-4 trees",835,51.0677210307142
197.8,43.6,"POTR",28.702,0.0647014780059595,"b0086",2,"2-4 trees",861,215.109433315022
196.5,43.8,"PIEN",25.4,0.0506707479097498,"b0086",2,"2-4 trees",865,176.902490287201
111.5,43.9,"PIEN",7.62,0.00456036731187748,"b0049",3,"2-4 trees",866,25.7708031823288
153.8,43.9,"PIEN",3.556,0.000993146659031096,"c0037",8,"5-9 trees",868,7.61270154517849
152.7,44.3,"PIPO",22.606,0.0401362994193128,"c0037",8,"5-9 trees",878,146.810783773453
155.1,45,"PSME",37.592,0.110989206221516,"c0037",8,"5-9 trees",890,331.247562532473
176.9,45,"PIEN",31.75,0.079173043608984,"a0157",1,"single",892,252.807507833943
85.6,45.3,"POTR",15.494,0.0188545852972179,"a0180",1,"single",897,80.2161257237514
158.7,45.5,"PIPO",19.812,0.0308280830282918,"c0037",8,"5-9 trees",901,118.873571451574
167.4,45.7,"PIEN",19.304,0.0292674239926715,"b0054",2,"2-4 trees",905,114.034350743377
97,45.8,"PSME",18.796,0.027747301555379,"b0111",4,"2-4 trees",906,109.270944796459
157.4,45.9,"PIEN",5.334,0.00223457998281997,"c0037",8,"5-9 trees",911,14.5641391000087
9.1,46.3,"PIEN",18.796,0.027747301555379,"b0058",4,"2-4 trees",917,109.270944796459
27.2,46.3,"PIPO",37.338,0.109494419158178,"b0071",4,"2-4 trees",919,327.673773252175
154.6,46.7,"PIEN",15.748,0.0194778354965078,"c0037",8,"5-9 trees",937,82.3304804480007
13.2,46.9,"PIEN",7.112,0.00397258663612438,"b0058",4,"2-4 trees",941,23.0773956958527
153,46.9,"POTR",19.304,0.0292674239926715,"c0037",8,"5-9 trees",942,114.034350743377
59.4,47.4,"PIEN",24.638,0.0476761067082836,"a0217",1,"single",954,168.487901573462
129.1,47.4,"PSME",24.13,0.0457303499885492,"a0202",1,"single",955,162.964014650622
168.7,47.4,"PSME",9.398,0.00693682538884474,"b0054",2,"2-4 trees",957,36.045969019139
122.2,47.6,"PIPO",23.368,0.0428877210308122,"a0186",1,"single",958,154.80838156037
11.5,47.8,"PSME",21.082,0.0349070782350266,"b0058",4,"2-4 trees",962,131.298236918595
47.6,47.8,"PIPU",21.082,0.0349070782350266,"a0271",1,"single",963,131.298236918595
96.7,47.8,"POTR",12.954,0.0131794615313259,"b0111",4,"2-4 trees",965,60.2346274174601
36.4,47.9,"PIEN",27.686,0.0602019155915737,"a0179",1,"single",967,203.056241506231
25.6,48.4,"PSME",22.86,0.0410433058068973,"b0071",4,"2-4 trees",973,149.458961986645
137.7,48.7,"POTR",7.112,0.00397258663612438,"a0155",1,"single",980,23.0773956958527
22.2,49,"PIEN",2.54,0.000506707479097498,"b0071",4,"2-4 trees",986,4.44358965052675
98.6,49.4,"PIPO",26.924,0.0569336523513948,"b0111",4,"2-4 trees",990,194.188421282889
94.8,50,"PIPU",5.334,0.00223457998281997,"b0111",4,"2-4 trees",1000,14.5641391000087
186.9,50.9,"PIEN",24.384,0.0466981612736254,"c0020",7,"5-9 trees",1023,165.717326957557
105.8,51.3,"PIEN",41.656,0.136284043578063,"a0296",1,"single",1037,390.376893235005
27.8,51.6,"POTR",16.51,0.0214083909918693,"b0071",4,"2-4 trees",1047,88.7963914804711
148.8,51.7,"PIEN",6.858,0.00369389752262076,"a0148",1,"single",1051,21.7728845249142
196.7,51.8,"PSME",24.638,0.0476761067082836,"a0167",1,"single",1056,168.487901573462
88.3,52.1,"PIPO",42.672,0.143013118900478,"a0265",1,"single",1062,405.722223917942
188.9,52.2,"PIPO",2.794,0.000613116049707972,"c0020",7,"5-9 trees",1065,5.17561833654136
157.8,52.7,"PIPO",35.56,0.0993146659031096,"a0207",1,"single",1078,303.067107241925
182.5,52.8,"PIEN",9.652,0.00731685599816787,"c0020",7,"5-9 trees",1083,37.6173069764342
77.9,53,"PIEN",1.27,0.000126676869774374,"b0105",2,"2-4 trees",1085,1.46583792402465
185.6,53.3,"PIEN",33.528,0.088288711157948,"c0020",7,"5-9 trees",1097,275.836819451038
188.4,53.3,"PIEN",3.302,0.000856335639674771,"c0020",7,"5-9 trees",1098,6.76150401542223
67.8,54,"PIEN",16.002,0.0201112198453797,"b0080",4,"2-4 trees",1104,84.4653966240764
187.9,54.5,"POTR",15.24,0.0182414692475099,"c0020",7,"5-9 trees",1115,78.1224666314692
66,55,"POTR",11.43,0.0102608264517243,"b0080",4,"2-4 trees",1125,49.3030706693208
69.9,55,"PIPU",15.494,0.0188545852972179,"b0080",4,"2-4 trees",1126,80.2161257237514
78.1,55.1,"PSME",31.75,0.079173043608984,"b0105",2,"2-4 trees",1130,252.807507833943
185.9,55.4,"POTR",6.35,0.00316692174435936,"c0020",7,"5-9 trees",1136,19.2503203210012
125.4,56.9,"PIEN",10.922,0.00936902128851274,"c0016",9,"5-9 trees",1170,45.8441025684311
68,57.4,"PIEN",32.258,0.0817268493036354,"b0080",4,"2-4 trees",1184,259.310379117382
49.5,57.5,"PIEN",31.496,0.0779113419860312,"a0239",1,"single",1187,249.57934628759
98.8,57.6,"PIPO",51.054,0.20471488863018,"b0073",3,"2-4 trees",1191,540.564645867664
125.8,57.7,"PIEN",1.27,0.000126676869774374,"c0016",9,"5-9 trees",1193,1.46583792402465
15.8,57.8,"PSME",22.352,0.0392394271813102,"a0219",1,"single",1195,144.180398665019
97.1,57.8,"PIPU",5.08,0.00202682991638999,"b0073",3,"2-4 trees",1197,13.4704448961551
108.2,57.9,"PIEN",26.924,0.0569336523513948,"a0233",1,"single",1199,194.188421282889
126.9,58,"PIPO",35.56,0.0993146659031096,"c0016",9,"5-9 trees",1202,303.067107241925
144.8,58,"PIEN",23.368,0.0428877210308122,"b0050",2,"2-4 trees",1203,154.80838156037
127.8,58.1,"PIPU",41.91,0.137951111184294,"c0016",9,"5-9 trees",1205,394.192409507892
90.4,58.6,"PIPO",47.244,0.17530051946857,"a0147",1,"single",1211,477.479419658041
98.5,58.7,"PIEN",19.558,0.0300426864356906,"b0073",3,"2-4 trees",1213,116.444533906343
198.2,58.7,"PIEN",34.798,0.0951039267518094,"a0216",1,"single",1214,292.743225757139
125.1,59,"PSME",3.81,0.00114009182796937,"c0016",9,"5-9 trees",1217,8.50119466651352
125.4,59.4,"PSME",15.748,0.0194778354965078,"c0016",9,"5-9 trees",1226,82.3304804480007
151.4,59.4,"PIEN",8.89,0.00620716661894435,"b0106",4,"2-4 trees",1227,32.9794051157481
163.1,59.4,"PSME",33.274,0.0869560704879216,"a0255",1,"single",1228,272.500949358077
29.1,59.5,"PIPO",30.48,0.0729658769900397,"b0089",4,"2-4 trees",1230,236.823033779947
125.5,59.6,"PSME",22.098,0.0383526890928896,"c0016",9,"5-9 trees",1235,141.567887267438
27.3,60.2,"PIEN",20.32,0.0324292786622399,"b0089",4,"2-4 trees",1244,123.787823146332
142.1,60.4,"PIFL2",50.292,0.198649600105383,"b0050",2,"2-4 trees",1248,527.71355655382
123.7,60.9,"POTR",10.414,0.00851775272362894,"c0016",9,"5-9 trees",1256,42.4803530379405
170.5,61,"PIEN",4.064,0.00129717114648959,"b0131",4,"2-4 trees",1258,9.42596708390322
123.8,61.3,"POTR",19.812,0.0308280830282918,"c0016",9,"5-9 trees",1266,118.873571451574
56.9,61.4,"PSME",23.114,0.0419604463440638,"e0003",17,"16-25 trees",1269,152.124853956649
153.6,61.9,"PIEN",17.272,0.0234301538334683,"b0106",4,"2-4 trees",1280,95.4439065680274
173.8,62.1,"PSME",25.654,0.0516892299427357,"b0131",4,"2-4 trees",1283,179.741410169007
150.9,62.2,"PIEN",11.43,0.0102608264517243,"b0106",4,"2-4 trees",1288,49.3030706693208
59.2,62.3,"PSME",3.81,0.00114009182796937,"e0003",17,"16-25 trees",1289,8.50119466651352
29.5,62.6,"PSME",54.356,0.23205175712749,"b0089",4,"2-4 trees",1296,597.579903692088
58.7,62.6,"PIEN",9.652,0.00731685599816787,"e0003",17,"16-25 trees",1297,37.6173069764342
149.3,62.9,"PIEN",9.652,0.00731685599816787,"b0106",4,"2-4 trees",1303,37.6173069764342
111.3,63.2,"PSME",33.02,0.0856335639674771,"a0197",1,"single",1307,269.180323226586
27.8,63.3,"POTR",12.7,0.0126676869774374,"b0089",4,"2-4 trees",1310,58.3560588423466
68.2,63.4,"PIEN",26.67,0.0558644995704991,"a0135",1,"single",1311,191.265581466885
191,63.4,"PSME",30.226,0.0717548461149966,"a0134",1,"single",1313,233.673296227583
83.9,63.6,"PIEN",6.35,0.00316692174435936,"b0119",4,"2-4 trees",1317,19.2503203210012
55.8,64,"POTR",14.986,0.0176384873473839,"e0003",17,"16-25 trees",1327,76.0496404670287
82.5,64.1,"PSME",10.668,0.00893831993127986,"b0119",4,"2-4 trees",1328,44.15021382169
171.2,64.4,"PIPO",22.606,0.0401362994193128,"b0131",4,"2-4 trees",1339,146.810783773453
100.2,64.7,"PIPO",20.574,0.0332450777035868,"a0268",1,"single",1348,126.27284828981
76.2,65.4,"PIPU",8.636,0.00585753845836707,"a0161",1,"single",1366,31.4847474378953
138.7,65.4,"PSME",34.29,0.0923474380655189,"a0189",1,"single",1367,285.935432933798
84.7,65.6,"POTR",17.272,0.0234301538334683,"b0119",4,"2-4 trees",1369,95.4439065680274
162.6,66,"POTR",14.478,0.0164629259958777,"a0175",1,"single",1379,71.9670524479585
51.7,66.1,"PIEN",1.27,0.000126676869774374,"e0003",17,"16-25 trees",1382,1.46583792402465
61.5,66.2,"PIEN",15.748,0.0194778354965078,"e0003",17,"16-25 trees",1386,82.3304804480007
169.1,66.6,"PIEN",6.35,0.00316692174435936,"b0131",4,"2-4 trees",1395,19.2503203210012
18,66.7,"PIPO",36.576,0.105070862865657,"a0289",1,"single",1396,317.039908469824
56.6,66.8,"PIPO",2.032,0.000324292786622399,"e0003",17,"16-25 trees",1398,3.1094095334738
83.6,66.8,"PIPO",21.082,0.0349070782350266,"b0119",4,"2-4 trees",1400,131.298236918595
55.8,67.2,"PIPU",29.718,0.0693631868136565,"e0003",17,"16-25 trees",1410,227.421398259343
39.3,67.6,"PIEN",1.016,8.10731966555997e-05,"b0125",2,"2-4 trees",1418,1.02572261931283
51.5,67.8,"PSME",3.556,0.000993146659031096,"e0003",17,"16-25 trees",1427,7.61270154517849
59.2,67.8,"POTR",13.97,0.0153279012426993,"e0003",17,"16-25 trees",1428,67.9695273295393
40.6,67.9,"PIEN",10.668,0.00893831993127986,"b0125",2,"2-4 trees",1430,44.15021382169
59.1,68.6,"PIEN",2.794,0.000613116049707972,"e0003",17,"16-25 trees",1444,5.17561833654136
53.2,69,"PIPU",7.112,0.00397258663612438,"e0003",17,"16-25 trees",1457,23.0773956958527
60,69,"POTR",29.972,0.0705539493895356,"e0003",17,"16-25 trees",1458,230.53939986607
60.3,69,"PIPO",55.626,0.243021974049951,"e0003",17,"16-25 trees",1459,620.075440315151
175.7,69,"PSME",33.782,0.0896314859775564,"a0149",1,"single",1464,279.18788720561
56.9,69.1,"PSME",28.194,0.0624314284996027,"e0003",17,"16-25 trees",1466,209.050260299898
153.1,69.3,"PIEN",18.034,0.0255431240213049,"a0225",1,"single",1471,102.269775958013
94.6,69.6,"PIEN",23.622,0.0438251298671426,"b0083",3,"2-4 trees",1479,157.509467867509
185.3,69.9,"PIEN",25.4,0.0506707479097498,"a0218",1,"single",1487,176.902490287201
66.2,70.4,"PIEN",30.48,0.0729658769900397,"c0023",6,"5-9 trees",1497,236.823033779947
68.1,70.5,"PIPO",2.286,0.000410433058068973,"c0023",6,"5-9 trees",1501,3.75423938681759
93.5,71,"PIPO",21.082,0.0349070782350266,"b0083",3,"2-4 trees",1513,131.298236918595
196.6,71.4,"PIEN",8.89,0.00620716661894435,"b0087",4,"2-4 trees",1520,32.9794051157481
58.7,71.5,"PIEN",31.242,0.0766597745126604,"e0003",17,"16-25 trees",1521,246.366767265927
136.5,71.5,"PIEN",26.162,0.0537565964574535,"a0192",1,"single",1523,185.469929173557
56.9,71.6,"PIEN",15.494,0.0188545852972179,"e0003",17,"16-25 trees",1525,80.2161257237514
