"X","Y","Species","DBH_cm","ba_m2","grp_id","grp_size","grp_nm","tree_id","weight"
95.4,192.9,"PIPO",52.324,0.215026385829814,"b0088",2,"2-4 trees",4168,562.239688475742
198.2,192.9,"PIEN",1.016,8.10731966555997e-05,"c0060",8,"5-9 trees",4170,1.02572261931283
18.9,193,"PIEN",42.672,0.143013118900478,"a0196",1,"single",4171,405.722223917942
194.8,193,"PIPO",48.514,0.184851955449558,"c0060",8,"5-9 trees",4178,498.181199733891
42.5,193.1,"PSME",2.286,0.000410433058068973,"b0146",4,"2-4 trees",4179,3.75423938681759
124.7,193.1,"PSME",11.938,0.0111931682132637,"c0034",8,"5-9 trees",4181,52.8555406234571
94.2,193.2,"PIPO",16.002,0.0201112198453797,"b0088",2,"2-4 trees",4183,84.4653966240764
69,194.2,"POTR",7.366,0.00426140989920996,"b0161",4,"2-4 trees",4196,24.4101665849469
195.4,194.3,"PIEN",1.524,0.000182414692475099,"c0060",8,"5-9 trees",4202,1.96234763927647
125.6,194.6,"PIPU",16.764,0.022072177789487,"c0034",8,"5-9 trees",4207,90.9922163370198
155.4,194.7,"PIEN",21.082,0.0349070782350266,"b0124",3,"2-4 trees",4210,131.298236918595
78.1,195,"POTR",14.478,0.0164629259958777,"c0049",6,"5-9 trees",4214,71.9670524479585
77.9,195.1,"PIEN",13.716,0.014775590090483,"c0049",6,"5-9 trees",4219,66.0030435502607
164.1,195.2,"PIEN",12.954,0.0131794615313259,"b0149",4,"2-4 trees",4221,60.2346274174601
177.8,195.3,"PIPU",14.732,0.0170456395968398,"d0014",12,"10-15 trees",4224,73.9977877681652
179.4,196,"PIPO",49.276,0.190704426833134,"d0014",12,"10-15 trees",4234,510.75980734294
198.1,196,"PIEN",1.016,8.10731966555997e-05,"c0060",8,"5-9 trees",4235,1.02572261931283
196.2,196.5,"PIEN",16.256,0.0207547383438335,"c0060",8,"5-9 trees",4240,86.6207430682866
62.8,196.6,"PIPO",38.608,0.117069695970686,"b0128",3,"2-4 trees",4242,345.687509145987
52.5,196.7,"PSME",31.242,0.0766597745126604,"b0151",2,"2-4 trees",4243,246.366767265927
50,196.9,"PIPO",18.796,0.027747301555379,"b0151",2,"2-4 trees",4244,109.270944796459
125.3,197,"PIEN",9.398,0.00693682538884474,"c0034",8,"5-9 trees",4246,36.045969019139
61.3,197.1,"PSME",25.654,0.0516892299427357,"b0128",3,"2-4 trees",4249,179.741410169007
155.5,197.2,"PIEN",17.526,0.0241243430798319,"b0124",3,"2-4 trees",4252,97.6995338905438
181.8,197.7,"POTR",16.764,0.022072177789487,"d0014",12,"10-15 trees",4260,90.9922163370198
154.1,197.9,"PIPU",2.794,0.000613116049707972,"b0124",3,"2-4 trees",4262,5.17561833654136
61.4,198.2,"PIEN",9.906,0.00770702075707294,"b0128",3,"2-4 trees",4270,39.2136544780448
68.9,198.3,"PIEN",2.286,0.000410433058068973,"b0161",4,"2-4 trees",4273,3.75423938681759
176.5,198.3,"POTR",10.414,0.00851775272362894,"d0014",12,"10-15 trees",4277,42.4803530379405
182.8,198.5,"PIEN",7.62,0.00456036731187748,"d0014",12,"10-15 trees",4280,25.7708031823288
90.1,198.7,"PIPO",47.752,0.17909069141222,"a0187",1,"single",4281,485.720580533153
174.7,198.7,"PIEN",24.384,0.0466981612736254,"d0014",12,"10-15 trees",4283,165.717326957557
184.3,199.4,"PIEN",2.032,0.000324292786622399,"d0014",12,"10-15 trees",4292,3.1094095334738
183.4,199.5,"PSME",18.542,0.0270024415611057,"d0014",12,"10-15 trees",4294,106.917925282965
